blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""518200033003""","""Staunton, VA""",1.00,1645.00,659.00,397.06,43,52,40,20,25,18,23,27,22,7.39,12.27,1.76,2,2,18023,17705,18717,1,1,1,13170,12279,13579,10541,9696,10849,2628,2583,2730,1,1,1,6,7,7,6.3,4.5,2.63,1.66,7372,62,8085,82,8,190,880,944,1082,833,52,48
"""518200031001""","""Staunton, VA""",1.00,1102.00,463.00,365.13,42,50,39,21,26,19,21,25,20,6.61,8.39,1.62,2,2,16351,15967,17034,1,1,1,12062,11202,12449,9677,8872,9964,2385,2329,2484,1,1,1,7,7,7,7.6,4.5,5.87,1.27,8503,54,8895,81,3,341,518,990,1457,848,34,66
"""518200035003""","""Staunton, VA""",1.00,1096.00,459.00,431.88,54,66,50,29,36,27,25,29,24,8.69,9.24,1.93,2,2,20091,19767,20848,1,1,1,14452,13468,14936,11521,10583,11895,2930,2884,3040,1,1,1,9,9,9,5.0,3.3,1.23,1.06,6238,63,6913,83,18,95,1164,1388,1465,1133,83,17
"""518200033004""","""Staunton, VA""",1.00,1181.00,476.00,966.83,48,58,44,23,28,21,25,29,23,9.10,4.48,1.87,2,2,21413,21265,22155,1,1,1,14285,13365,14724,11161,10262,11492,3123,3102,3231,1,1,1,7,7,7,3.2,3.8,38.07,0.49,6560,54,6178,82,74,50,1821,1082,1339,692,63,37
"""518200033001""","""Staunton, VA""",1.00,677.00,396.00,117.23,40,48,37,19,24,17,21,25,20,6.03,20.37,1.63,2,2,16108,15865,16781,1,1,1,12121,11238,12579,9771,8922,10130,2349,2314,2447,1,1,1,7,8,8,7.5,4.6,4.42,3.38,8332,64,8636,81,3,448,458,896,820,1060,74,26
"""518200032001""","""Staunton, VA""",1.00,1663.00,601.00,2971.21,44,53,41,21,26,19,23,27,22,7.68,1.55,1.76,2,2,18781,18550,19561,1,1,1,13283,12333,13766,10543,9626,10913,2739,2706,2853,1,1,1,6,6,6,4.1,3.6,1.88,0.20,5591,65,6728,83,26,58,1230,1002,1350,677,57,43
"""518200034003""","""Staunton, VA""",1.00,975.00,454.00,161.19,41,49,38,21,26,19,20,23,19,5.52,15.54,1.53,1,2,15084,14671,15790,1,1,1,11344,10495,11748,9144,8354,9444,2200,2140,2303,1,1,1,7,7,7,8.0,4.5,8.54,2.82,8099,43,9392,82,4,286,621,988,1609,660,44,56
"""518200033002""","""Staunton, VA""",1.00,1379.00,558.00,140.34,24,28,22,5,7,5,18,21,17,5.21,20.70,1.41,1,1,13818,13443,14493,1,1,1,10442,9628,10818,8426,7666,8703,2015,1961,2114,1,1,1,7,8,7,8.4,4.6,5.83,3.98,8358,33,8499,81,3,328,523,250,1132,,22,78
"""518200034001""","""Staunton, VA""",1.00,1933.00,922.00,642.47,56,68,52,31,39,29,25,29,23,7.63,10.95,1.90,2,2,18873,18745,19620,1,1,1,14118,13102,14689,11365,10367,11826,2752,2735,2861,1,1,1,7,8,8,3.2,3.9,1.78,1.44,6888,94,7105,82,15,130,969,1498,1617,,93,7
"""510754001004""","""Richmond, VA""",1.00,1867.00,783.00,5846.64,70,87,77,47,59,51,23,29,25,9.15,1.23,2.15,2,2,21949,21710,21994,1,1,1,16068,15645,15981,12846,12457,12751,3201,3166,3207,21,21,22,27,26,27,1.2,5.1,0.39,0.13,8390,97,10441,81,74,26,2135,2685,2723,,99,1
"""510754001002""","""Richmond, VA""",1.00,2337.00,914.00,6510.63,57,71,62,36,45,39,21,26,23,8.86,1.24,1.90,2,2,20702,20440,20730,1,1,1,14420,14045,14334,11382,11045,11292,3019,2981,3023,19,18,19,23,23,23,1.9,6.4,0.31,0.14,6701,71,20555,79,96,19,1962,2052,2267,1525,75,25
"""511350003002""",,1.00,674.00,236.00,390.51,59,73,45,30,38,22,29,35,23,8.87,5.36,1.78,2,2,19969,19600,20846,0,0,0,13023,12574,14358,10107,9713,11316,2913,2859,3040,2,2,2,8,8,8,4.4,2.3,2.26,0.60,2281,87,2579,85,10,156,865,1156,1292,1037,54,46
"""511350001004""",,1.00,1143.00,401.00,6897.06,72,88,55,41,52,30,30,37,25,9.89,0.58,1.87,2,2,22527,22229,23423,1,1,1,13886,13342,15416,10596,10095,11996,3286,3243,3416,4,4,4,15,15,15,1.7,2.2,1.08,0.06,2059,86,2295,85,71,28,2036,1572,2039,1059,65,35
"""511350001002""",,1.00,1752.00,532.00,2533.82,55,68,42,24,30,17,32,39,25,9.95,2.09,1.97,2,2,22509,21940,23604,0,0,0,14454,14050,15751,11167,10846,12305,3284,3201,3442,3,3,3,12,12,12,4.6,1.7,1.37,0.21,2190,56,2454,85,31,48,1374,900,1286,692,40,60
"""511350002003""",,1.00,914.00,415.00,24067.34,61,74,46,29,36,21,31,38,25,10.07,0.17,1.88,2,2,25005,25226,25480,0,0,0,14301,13769,15867,10650,10086,12148,3648,3680,3716,3,3,3,11,11,12,1.8,1.6,0.08,0.02,1955,60,1778,85,197,13,3330,1105,1166,924,80,20
"""511350003005""",,1.00,2084.00,94.00,5691.23,24,28,20,0,0,0,24,28,20,,,1.56,1,2,13660,13491,14428,1,1,1,10864,10252,12410,8867,8279,10302,1993,1968,2104,4,5,4,15,17,14,3.1,2.7,0.10,0.02,2309,68,2824,84,45,31,1587,0,,,69,31
"""511350003004""",,1.00,568.00,216.00,3299.39,60,74,46,26,33,19,34,41,27,10.97,0.72,2.05,2,2,25651,25685,26178,0,0,0,15384,14967,16822,11640,11218,13002,3742,3747,3818,2,2,3,9,9,10,1.9,1.9,1.00,0.07,2109,85,2489,85,63,44,1471,990,967,1104,88,12
"""511350003007""",,1.00,859.00,361.00,7480.39,61,74,46,30,38,22,30,37,24,9.55,0.46,1.85,2,2,22907,22760,23657,0,0,0,13846,13357,15295,10502,10034,11842,3342,3320,3450,3,3,3,11,11,11,2.3,2.3,0.37,0.05,1922,69,2279,85,84,21,1872,1144,1352,736,70,30
"""511350001003""",,1.00,365.00,220.00,1084.09,48,58,37,22,27,16,26,31,21,6.20,1.26,1.62,2,2,17480,17117,18417,1,1,0,11767,11200,13223,9214,8700,10534,2550,2497,2686,3,4,3,13,13,12,6.7,1.1,2.89,0.20,1884,38,2315,86,20,67,868,822,1161,592,65,35
"""511350002002""",,1.00,949.00,390.00,27180.04,65,80,50,30,38,22,35,42,28,11.84,0.17,2.07,2,2,28737,29199,28984,0,0,0,15956,15458,17572,11761,11196,13342,4192,4260,4227,3,3,3,11,11,12,0.7,1.3,0.04,0.01,2008,72,2030,86,312,13,4123,1155,1192,,97,3
"""511350003001""",,1.00,1412.00,565.00,20247.44,58,71,44,26,33,19,32,38,25,10.52,0.29,1.91,2,2,24703,24488,25534,0,0,0,14455,13982,15895,10848,10407,12169,3604,3572,3724,3,3,3,10,10,11,2.3,1.4,0.15,0.03,2155,61,2055,86,121,16,2320,1005,1146,776,66,34
"""511359801001""",,1.00,10.00,5.00,24699.56,29,36,23,0,0,0,29,36,23,,,1.78,2,2,22025,21354,23224,0,0,0,13332,13006,14369,10117,9889,10979,3213,3115,3387,2,2,2,9,9,9,8.8,1.1,0.08,0.00,1573,0,2121,86,58,20,1608,0,,,0,100
"""511350001001""",,1.00,1172.00,432.00,35147.03,61,75,47,27,34,19,34,41,27,,,2.07,2,2,26271,25626,27621,0,0,0,15555,15042,17115,11720,11302,13084,3832,3738,4028,2,2,2,8,7,9,0.3,1.6,0.04,0.01,2080,88,2071,85,275,13,3726,1019,1120,766,79,21
"""511350003006""",,1.00,493.00,236.00,23891.59,59,72,46,27,34,20,32,38,26,9.08,0.09,1.96,2,2,23457,22883,24815,0,0,0,14574,13952,16283,11150,10612,12662,3422,3338,3619,2,2,3,9,9,9,0.2,1.8,0.06,0.01,1737,96,1789,85,232,13,3779,1027,1393,,80,20
"""510299301023""",,1.00,1237.00,481.00,13287.71,48,57,38,17,21,13,31,35,25,9.84,0.36,1.93,2,2,23577,23048,24263,0,0,0,14982,13856,15612,11541,10492,12071,3438,3362,3538,3,3,3,1,1,1,1.9,2.5,0.19,0.04,2115,55,2125,84,214,18,3259,702,819,375,81,19
"""510299301012""",,1.00,1070.00,481.00,37576.52,52,62,42,21,27,17,31,36,25,9.19,0.12,1.95,2,2,23951,23310,24763,0,0,0,15170,13968,15879,11675,10566,12266,3493,3400,3611,2,2,2,1,1,1,1.4,1.2,0.04,0.01,1968,61,1746,86,261,12,4332,876,972,708,76,24
"""510299302012""",,1.00,1670.00,602.00,24930.14,60,72,48,24,31,19,36,42,28,12.84,0.31,2.18,2,2,29982,29938,30228,0,0,0,17423,16402,17879,13048,12033,13468,4372,4367,4408,2,2,2,1,1,1,1.1,1.3,0.17,0.02,2122,72,2285,86,229,14,3378,998,1049,777,84,16
"""510299302011""",,1.00,2903.00,286.00,10324.16,56,67,45,27,34,21,29,34,24,9.59,0.27,1.87,2,2,21618,21497,21980,0,0,0,14368,13181,15105,11213,10042,11896,3153,3136,3205,3,3,3,1,1,1,1.7,1.3,0.27,0.03,1819,70,2295,86,136,19,2581,1103,1200,832,78,22
"""510299302022""",,1.00,1827.00,653.00,74048.59,61,74,49,26,33,20,35,41,28,12.87,0.11,2.16,2,2,30225,30540,30196,0,0,0,17328,16225,17898,12918,11767,13492,4408,4455,4404,2,2,2,1,1,1,0.7,1.1,0.06,0.01,2079,82,1787,86,214,11,3639,1065,1086,888,92,8
"""510299302023""",,1.00,1413.00,553.00,59551.75,59,71,47,25,31,19,35,40,28,11.92,0.11,2.16,2,2,27931,27238,28771,0,0,0,16975,15808,17581,12900,11833,13383,4073,3973,4196,2,2,2,1,1,1,0.6,0.8,0.04,0.01,1967,73,1927,86,346,11,4799,1007,1081,789,82,18
"""510299301022""",,1.00,824.00,348.00,14259.97,49,59,40,18,22,14,32,37,26,9.80,0.24,2.02,2,2,24271,23579,25097,0,0,0,15637,14505,16243,12096,11064,12581,3540,3440,3660,2,2,2,1,1,1,1.7,1.7,0.08,0.02,1973,70,1923,85,133,17,2899,719,754,635,76,24
"""510299301011""",,1.00,2763.00,1138.00,57439.20,57,69,46,25,31,19,32,38,26,11.00,0.22,1.99,2,2,26734,26806,26897,0,0,0,15833,14732,16437,11932,10819,12511,3899,3910,3922,3,3,3,1,1,1,1.6,1.3,0.07,0.02,2695,61,1886,86,215,12,3749,1013,1036,946,78,22
"""510299301021""",,1.00,946.00,409.00,28279.25,57,68,45,24,30,19,32,37,26,10.24,0.15,2.01,2,2,25802,25192,26567,0,0,0,15806,14674,16416,12041,10997,12540,3763,3675,3874,2,2,2,1,1,1,1.3,1.6,0.05,0.01,1998,57,1936,85,329,11,4468,993,1061,795,78,22
"""510299302013""",,1.00,1167.00,384.00,26186.56,60,72,48,25,32,20,35,40,28,12.12,0.18,2.17,2,2,27181,26429,28072,0,0,0,16944,15770,17554,12979,11913,13458,3964,3856,4094,2,2,2,1,1,1,0.6,0.7,0.04,0.01,1879,81,2281,87,252,15,3865,1040,1074,945,79,21
"""515708301001""","""Richmond, VA""",1.00,2709.00,1005.00,881.11,51,63,55,28,35,31,23,28,25,9.14,10.43,2.07,2,2,21373,21273,21450,1,1,1,15507,15137,15429,12370,12015,12281,3117,3102,3128,20,20,20,24,24,25,2.9,4.4,1.89,1.14,8285,91,9289,82,20,92,1456,1608,1643,1427,85,15
"""515708304001""","""Richmond, VA""",1.00,2146.00,766.00,269.80,36,44,39,17,21,18,19,23,21,7.18,20.40,1.74,2,2,17295,17158,17334,2,2,2,12998,12633,12907,10432,10086,10334,2522,2502,2528,44,45,45,55,56,56,6.9,6.5,4.75,2.84,11033,68,12665,79,4,302,543,951,891,995,48,53
"""515708305001""","""Richmond, VA""",1.00,1926.00,821.00,342.73,38,47,41,19,24,21,19,23,21,6.89,16.50,1.77,2,2,16896,16869,16988,1,1,1,13103,12705,13010,10613,10218,10507,2464,2460,2477,26,27,26,32,33,33,5.5,6.9,3.55,2.40,10965,90,15172,79,5,267,590,1082,1108,1018,73,27
"""515708301003""","""Richmond, VA""",1.00,943.00,299.00,1012.17,45,56,49,24,30,26,22,27,24,8.67,2.56,2.01,2,2,19530,19499,19622,1,1,1,14890,14532,14816,12017,11663,11929,2848,2844,2862,25,25,25,31,31,32,3.1,6.6,2.14,0.30,9732,100,14638,79,12,98,1071,1353,1341,1453,90,10
"""515708305002""","""Richmond, VA""",1.00,2140.00,800.00,319.01,40,50,44,21,26,22,20,24,22,7.32,18.36,1.84,2,2,17469,17326,17510,1,1,1,13592,13246,13515,11019,10693,10935,2548,2527,2554,26,26,26,32,33,33,5.4,7.4,3.76,2.51,11178,93,16969,78,4,266,579,1176,1169,1188,70,30
"""515708301002""","""Richmond, VA""",1.00,1042.00,494.00,361.41,46,57,50,25,31,27,21,26,23,7.24,9.90,1.96,2,2,18554,18514,18657,1,1,1,14429,14006,14338,11699,11281,11593,2706,2700,2721,25,25,25,31,31,31,2.9,5.5,1.91,1.37,9262,98,12058,80,16,110,1069,1419,1428,1334,91,9
"""515708303002""","""Richmond, VA""",1.00,1101.00,411.00,284.21,41,50,44,21,27,23,20,24,21,7.49,10.83,1.80,2,2,17875,17761,17935,1,1,1,13373,12987,13281,10742,10372,10641,2607,2590,2616,24,25,24,29,31,30,5.1,6.1,3.13,1.45,10345,82,10192,80,8,152,890,1215,1372,1024,58,42
"""515708303001""","""Richmond, VA""",1.00,1319.00,568.00,329.87,47,58,51,26,32,28,21,26,23,7.92,13.63,1.97,2,2,19481,19435,19572,1,1,1,14627,14243,14544,11763,11386,11667,2841,2834,2854,22,22,22,27,28,28,3.9,5.4,2.00,1.72,9562,99,9305,80,8,130,1018,1462,1525,1167,85,15
"""515708302001""","""Richmond, VA""",1.00,2131.00,950.00,586.51,38,47,41,21,26,22,18,21,19,6.18,10.02,1.62,2,2,16040,15953,16122,1,1,1,12068,11649,11964,9704,9297,9587,2339,2327,2351,24,26,25,30,32,31,5.6,5.9,4.28,1.62,9929,55,11670,80,20,77,1557,1174,1410,990,49,51
"""515708304002""","""Richmond, VA""",1.00,671.00,304.00,221.65,35,43,38,17,21,19,18,21,19,5.85,8.03,1.67,2,2,14851,14772,14923,3,3,3,12205,11768,12099,9982,9556,9865,2166,2154,2176,57,58,58,71,73,72,5.3,7.1,3.00,1.37,11338,80,13855,79,7,175,800,976,1042,865,65,35
"""517500102003""","""Blacksburg-Christiansburg, VA""",1.00,1116.00,416.00,240.11,49,59,43,25,31,22,24,27,22,7.56,13.10,1.77,2,2,17450,17121,18044,1,1,1,13113,12106,13608,10566,9607,10974,2545,2498,2631,2,2,2,40,41,40,5.5,2.6,2.42,1.73,5929,92,8756,84,4,298,529,1143,1151,1117,80,20
"""517500102002""","""Blacksburg-Christiansburg, VA""",1.00,967.00,347.00,264.60,56,68,50,31,39,27,25,29,23,,,1.85,2,2,18806,18312,19451,1,1,1,13828,12831,14271,11083,10157,11432,2743,2671,2837,2,2,2,46,47,46,6.2,2.5,2.27,1.31,6185,77,8896,84,4,254,532,1438,2151,,67,33
"""517500102001""","""Blacksburg-Christiansburg, VA""",1.00,1125.00,499.00,797.08,50,60,45,25,32,22,24,28,22,7.28,4.56,1.81,2,2,18291,17774,18983,1,1,1,13481,12450,13961,10812,9855,11191,2667,2593,2768,2,2,2,40,42,40,4.9,2.0,2.48,0.63,4577,84,6456,85,8,146,867,1168,1325,1024,56,44
"""517500101012""","""Blacksburg-Christiansburg, VA""",1.00,1197.00,337.00,231.91,49,60,44,23,28,20,27,31,24,8.26,12.01,2.03,2,2,18734,17951,19473,2,2,2,14851,13856,15224,12115,11233,12379,2732,2619,2840,5,5,5,91,93,92,5.9,2.5,3.12,1.45,6532,65,8694,84,10,224,618,1033,935,1102,45,55
"""517500102005""","""Blacksburg-Christiansburg, VA""",1.00,1702.00,914.00,1487.84,44,53,39,21,26,18,23,27,21,6.35,3.90,1.69,2,2,17538,17176,18202,1,1,1,12693,11676,13188,10133,9168,10531,2558,2506,2654,2,2,2,40,42,40,5.0,2.1,2.66,0.61,5034,56,6793,85,23,91,999,958,1454,496,52,48
"""517500102004""","""Blacksburg-Christiansburg, VA""",1.00,2399.00,909.00,650.22,49,59,44,23,29,20,26,30,24,8.08,11.29,1.93,2,2,19252,18835,19884,1,1,1,14364,13317,14850,11553,10566,11947,2808,2748,2900,3,3,3,59,60,60,4.7,2.7,2.05,1.40,6456,76,8510,84,13,157,813,1073,1244,344,83,17
"""517500101023""","""Blacksburg-Christiansburg, VA""",1.00,1746.00,722.00,1253.05,44,52,39,19,24,17,24,28,22,6.86,3.95,1.79,2,2,18598,17940,19363,2,2,2,13405,12389,13846,10688,9767,11017,2712,2617,2824,5,5,5,89,92,89,5.6,2.0,3.77,0.58,4494,37,3813,85,45,60,1187,888,1491,562,40,60
"""517500101022""","""Blacksburg-Christiansburg, VA""",1.00,1275.00,288.00,240.98,46,55,41,18,22,16,28,33,25,3.93,4.70,2.08,2,2,19344,18544,20078,2,2,2,15278,14348,15552,12452,11638,12619,2821,2705,2928,5,5,5,94,95,96,8.1,2.0,9.64,1.20,5811,28,5864,85,7,162,865,826,,868,47,53
"""517500101013""","""Blacksburg-Christiansburg, VA""",1.00,1714.00,622.00,682.83,43,51,38,19,24,17,24,27,21,6.60,6.01,1.74,2,2,17534,16813,18266,2,2,2,12987,12036,13357,10425,9578,10688,2557,2453,2664,5,6,5,105,108,105,7.9,2.3,1.16,0.91,5410,18,6465,85,21,105,859,874,1192,728,34,66
"""517500101021""","""Blacksburg-Christiansburg, VA""",1.00,2745.00,0.00,65.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,0.00,0.00,,,,,,,2179,,,,,
"""511390304005""",,1.00,966.00,425.00,8680.26,49,59,41,21,26,17,28,32,24,8.94,0.44,1.85,2,2,23025,22262,23843,0,0,0,14405,13323,14917,11041,10069,11433,3358,3248,3477,6,6,6,8,8,8,1.9,1.6,0.13,0.05,2479,60,2211,86,170,14,3365,913,1208,713,50,50
"""511390305003""",,1.00,849.00,338.00,25706.17,53,63,45,21,26,17,32,37,27,10.69,0.14,2.13,2,2,25485,24990,26135,0,0,0,16456,15258,17022,12731,11605,13202,3717,3646,3811,8,8,9,11,10,11,1.0,1.6,0.09,0.01,2324,72,2212,85,238,11,2930,914,987,,94,6
"""511390305004""",,1.00,1756.00,623.00,1741.92,53,64,45,24,30,20,29,34,25,9.16,3.28,2.00,2,2,21834,21114,22578,0,0,0,15160,14057,15656,11969,10970,12356,3184,3080,3293,7,7,7,9,9,9,3.4,1.6,1.13,0.36,3145,74,2580,85,29,92,1028,1028,1054,939,80,20
"""511390304002""",,1.00,1130.00,430.00,3347.26,59,71,50,27,33,22,33,38,28,10.84,1.39,2.20,2,2,25440,24762,26165,0,0,0,16899,15781,17366,13183,12162,13543,3710,3612,3816,7,6,7,8,8,9,1.4,1.6,0.61,0.13,2757,93,2570,85,76,52,2051,1146,1197,910,86,14
"""511390303001""",,1.00,1790.00,604.00,17315.25,58,69,48,27,33,22,31,36,26,10.94,0.38,2.07,2,2,25079,24376,25835,0,0,0,16047,14942,16531,12383,11379,12757,3657,3556,3768,7,6,7,8,8,8,1.1,1.8,0.08,0.03,2667,84,2469,85,133,19,2305,1149,1418,695,70,30
"""511390304004""",,1.00,1391.00,544.00,16806.86,52,62,44,21,26,17,31,36,26,9.92,0.32,2.07,2,2,24205,23658,24879,0,0,0,15918,14734,16482,12380,11275,12845,3530,3451,3628,8,8,9,10,10,11,1.5,1.6,0.13,0.03,2565,68,2542,85,166,16,2670,909,897,979,89,11
"""511390305001""",,1.00,1266.00,536.00,24370.14,57,68,48,25,32,21,32,36,27,10.11,0.22,2.13,2,2,24385,23877,25043,0,0,0,16332,15098,16933,12767,11607,13272,3556,3483,3652,9,8,9,11,11,11,1.0,1.5,0.12,0.02,2556,82,2248,86,155,13,2947,1090,1139,,97,3
"""511390302001""",,1.00,1309.00,508.00,19939.58,56,67,47,23,28,19,33,38,28,11.56,0.29,2.19,2,2,26681,26045,27391,0,0,0,17003,15868,17490,13105,12062,13488,3891,3799,3995,7,7,7,8,8,9,0.5,1.8,0.08,0.03,2534,99,2354,85,149,17,3124,982,1123,630,83,17
"""511390303003""",,1.00,1499.00,692.00,2980.62,52,62,43,24,30,20,27,32,24,7.64,1.77,1.90,2,2,19328,18747,19994,0,0,0,14212,13055,14793,11385,10311,11869,2819,2735,2916,8,9,8,11,11,11,2.2,2.1,1.23,0.23,3195,91,3254,85,39,60,1140,1043,1177,673,81,19
"""511390305002""",,1.00,891.00,354.00,3806.19,58,69,49,27,34,22,31,35,26,9.42,0.88,2.09,2,2,22813,22192,23517,0,0,0,15821,14641,16378,12487,11396,12941,3327,3237,3430,7,7,7,9,9,9,1.8,1.5,0.32,0.09,2534,91,2287,86,56,39,1853,1176,1200,1020,91,9
"""511390302004""",,1.00,577.00,294.00,17802.63,58,69,49,26,33,21,32,37,27,9.70,0.16,2.12,2,2,25668,25144,26343,0,0,0,16450,15238,17034,12699,11562,13184,3743,3668,3842,8,8,8,10,10,11,0.3,1.8,0.16,0.02,2324,91,2461,85,244,12,3862,1125,1246,732,88,12
"""511390305005""",,1.00,1283.00,456.00,588.03,53,63,44,25,31,20,28,33,24,9.03,7.00,1.93,2,2,20435,19534,21285,0,0,0,14529,13499,14964,11543,10644,11855,2980,2850,3104,5,6,5,7,7,7,5.5,1.6,1.65,0.78,3167,76,2599,85,8,160,894,1062,1228,840,61,39
"""511390302002""",,1.00,1339.00,498.00,2716.03,50,60,42,22,28,18,28,32,24,8.79,1.61,1.91,2,2,20628,19878,21388,0,0,0,14432,13367,14912,11418,10461,11787,3008,2900,3119,6,6,6,8,8,8,3.4,2.1,2.48,0.18,2772,76,3506,85,26,66,1238,960,1067,778,64,36
"""511390301001""",,1.00,1094.00,339.00,729.10,52,62,43,24,30,19,28,33,24,9.25,4.30,1.94,2,2,20509,19691,21298,0,0,0,14586,13544,15034,11589,10666,11922,2991,2873,3106,6,6,6,7,8,8,4.2,2.1,1.59,0.46,3264,83,3567,85,12,125,1008,1019,1104,912,64,36
"""511390302003""",,1.00,878.00,339.00,2969.76,50,60,42,24,30,20,26,30,22,6.96,0.79,1.81,2,2,18337,17712,19035,0,0,0,13481,12365,14043,10800,9774,11260,2674,2584,2776,7,7,7,9,9,8,2.6,2.0,0.71,0.11,2474,81,3823,85,39,57,1280,1026,962,1107,66,34
"""511390304001""",,1.00,1733.00,680.00,6313.64,54,65,45,23,29,19,30,35,26,10.28,1.11,2.04,2,2,24316,23486,25147,0,0,0,15759,14701,16197,12207,11269,12523,3546,3426,3667,6,6,6,7,7,7,2.3,1.4,0.60,0.11,2751,67,2387,86,92,30,2177,1005,1242,716,58,42
"""511390304003""",,1.00,1127.00,430.00,1221.05,52,63,44,24,30,20,28,33,24,8.81,3.10,1.94,2,2,21444,20694,22217,0,0,0,14717,13626,15216,11584,10600,11969,3127,3019,3240,6,6,6,8,8,8,3.1,1.7,1.08,0.35,2695,73,2477,85,37,90,1325,1025,1148,796,67,33
"""511390303002""",,1.00,760.00,295.00,9441.69,63,76,53,30,38,25,33,38,28,11.09,0.35,2.21,2,2,25877,25210,26606,0,0,0,17023,15882,17509,13242,12198,13622,3774,3678,3880,7,6,7,8,8,8,0.9,1.5,0.13,0.03,2567,95,2633,86,104,30,2233,1316,1364,1060,86,14
"""511390301002""",,1.00,615.00,202.00,2869.30,55,66,46,24,30,19,31,36,26,10.79,0.76,2.11,2,2,23946,23194,24712,0,0,0,16120,15048,16560,12622,11658,12950,3492,3384,3604,6,6,6,7,7,8,2.2,1.9,0.24,0.07,2670,82,2973,85,52,44,1614,1019,1173,680,73,27
"""511390303004""",,1.00,821.00,345.00,233.97,53,64,45,28,35,23,25,29,22,6.90,10.18,1.76,2,2,17546,16756,18307,0,0,0,13087,12077,13554,10522,9626,10878,2559,2444,2670,6,6,6,7,8,7,5.8,2.2,5.13,1.47,3334,87,3682,85,4,347,532,1202,1382,950,63,37
"""511390301003""",,1.00,714.00,354.00,29403.48,58,70,49,26,32,21,32,37,27,9.77,0.12,2.15,2,2,25213,24716,25860,0,0,0,16574,15359,17152,12889,11746,13372,3677,3606,3771,8,8,9,11,10,11,0.6,1.8,0.11,0.01,2398,89,2431,85,183,10,2945,1122,1207,,95,5
"""511059502001""",,1.00,1169.00,424.00,6045.60,70,85,40,28,35,15,41,50,25,9.66,0.68,1.86,2,2,20976,19863,23793,0,0,0,13646,13098,15880,10580,10195,12404,3060,2898,3470,5,5,6,6,6,7,3.0,1.0,0.61,0.07,2177,68,1709,86,48,40,2186,776,881,637,69,31
"""511059503001""",,1.00,1266.00,596.00,2213.06,54,65,32,23,28,12,31,36,20,4.64,1.25,1.44,1,2,14183,13324,16512,0,0,0,10250,9587,12609,8174,7636,10196,2069,1944,2408,7,7,6,8,9,7,3.9,1.7,1.23,0.27,2286,63,1938,85,35,67,1149,618,771,499,49,51
"""511059501005""",,1.00,835.00,307.00,4092.69,74,90,42,31,39,16,43,51,26,9.71,0.73,1.93,2,2,21636,20563,24383,0,0,0,14095,13529,16416,10934,10524,12854,3156,3000,3556,5,5,6,6,6,7,2.9,0.6,0.47,0.08,1906,71,1670,87,47,48,1440,856,963,523,83,17
"""511059501002""",,1.00,849.00,285.00,10438.51,68,82,39,27,34,14,40,48,25,8.88,0.24,1.81,2,2,20309,19405,22776,0,0,0,13258,12574,15854,10289,9737,12526,2963,2831,3322,6,6,6,7,7,8,2.0,0.8,0.44,0.03,1730,79,1407,87,75,16,2532,747,930,,84,16
"""511059505001""",,1.00,1122.00,339.00,14041.27,40,47,25,0,0,0,40,47,25,9.31,0.22,1.76,2,2,21192,20198,23882,0,0,0,13096,12414,15651,9999,9462,12162,3092,2947,3483,6,6,6,7,7,7,1.7,0.7,0.26,0.02,1730,68,1570,87,153,17,2702,0,,,68,32
"""511059506002""",,1.00,1058.00,492.00,9425.10,67,82,39,28,35,15,39,46,24,7.60,0.40,1.74,2,2,19986,19033,22549,0,0,0,12797,12127,15309,9875,9344,12014,2916,2777,3288,6,6,6,8,8,8,2.5,0.9,0.30,0.05,2023,64,1498,86,87,27,1982,777,939,440,73,27
"""511059506004""",,1.00,638.00,218.00,11646.58,88,109,49,35,44,18,53,65,30,13.76,0.26,2.33,2,2,28614,27586,31231,0,0,0,17391,17189,19049,13213,13162,14490,4174,4024,4555,4,3,5,4,4,6,0.5,0.7,0.40,0.02,1618,84,1406,87,248,15,3700,957,1031,662,86,14
"""511059505004""",,1.00,1181.00,519.00,4780.46,43,51,26,8,10,4,35,41,22,6.30,0.68,1.56,1,2,17481,16428,20270,0,0,0,11397,10725,13815,8841,8323,10854,2550,2397,2956,6,6,5,7,7,6,3.2,0.8,1.22,0.11,1962,56,1503,87,75,42,1744,222,,388,47,53
