"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VASP2003936","RES","CLS","2409 Copa Ct","22408","Spotsylvania, VA","End of Row/Townhouse","1,869","4","2","2","","01/05/20","$309,470.00","$309,470","0","1","Standard","Standard Sale","Conventional","0.06","","Yes","","Excellent","NEW POST ON THE RAPPAHANNOCK",""
"606389","RES","CLS","6213 Belmont Dr Rd","23117","Spotsylvania, VA","Detached","2,760","3","3","0","","10/16/20","$347,500.00","$343,500","5","5","Standard","","Cash","0.98","2004","No","","","NONE AVAILABLE",""
"601310","RES","CLS","15461 Days Bridge Rd Rd","23117","Spotsylvania, VA","Detached","1,008","3","1","1","","08/12/20","$169,000.00","$165,000","89","89","Standard","","USDA","0.92","1991","No","","","NONE AVAILABLE",""
"VASP229270","RES","CLS","5361-3561 Holley Oak Ln","22407","Spotsylvania, VA","Detached","2,319","0","0","","","03/09/20","$354,990.00","$354,990","0","0","Standard","Standard Sale","VA","0.21","2020","No","","","LEES PARKE","LEES PARKE"
"VASP229250","RES","CLS","10202 Egret Ct","22408","Spotsylvania, VA","Detached","0","3","2","1","","09/01/20","$309,155.00","$309,155","0","0","Standard","Standard Sale","Conventional","0.04","0","No","","Excellent","SPOTSYLVANIA","NEW POST"
"600492","RES","CLS","15105 Poplar Ct Ct","22960","Spotsylvania, VA","Detached","3,360","6","4","1","","04/08/20","$749,800.00","$725,000","2","60","Standard","","Conventional","1.52","1996","No","","","NONE AVAILABLE",""
"597039","RES","CLS","2707 Mt Olive Rd Rd","23015","Spotsylvania, VA","Detached","1,344","3","2","0","","02/03/20","$299,400.00","$299,000","56","56","Standard","","Conventional","4.38","2019","Yes","","","NONE AVAILABLE",""
"VASP227758","RES","CLS","8106 Lee Jackson Cir","22553","Spotsylvania, VA","Detached","4,171","4","3","1","","12/08/20","$482,000.00","$482,000","0","0","Standard","Standard Sale","Conventional","1.42","2000","No","","","CHANCELLOR WEST","CHANCELLOR WEST"
"VASP228906","RES","CLS","3404 Windsor Rose Rd","23024","Spotsylvania, VA","Detached","7,273","6","6","1","","09/24/20","$1,586,550.00","$1,586,550","0","0","Standard","Standard Sale","Conventional","1.08","2020","Yes","","Excellent","ANNA VISTA II","ANNA VISTA"
"VASP228392","RES","CLS","5833 Arcadia Crossing Ln","22580","Spotsylvania, VA","Detached","0","4","2","1","","04/09/20","$503,375.00","$503,375","0","0","Standard","Standard Sale","Conventional","3.01","0","No","","","NONE AVAILABLE","ARCADIA CROSSING SOUTH"
"VASP228342","RES","CLS","12908 Macneil Ct","22407","Spotsylvania, VA","Detached","0","4","3","1","","06/01/20","$612,740.00","$612,740","0","0","Standard","Standard Sale","VA","2.05","0","No","","","GLENHAVEN","GLENHAVEN SOUTH-B"
"VASP228340","RES","CLS","11528 Osprey Trl","22551","Spotsylvania, VA","Detached","0","4","2","1","","10/06/20","$468,025.00","$468,025","0","0","Standard","Standard Sale","Conventional","0.63","0","No","","","FAWN LAKE","FAWN LAKE"
"VASP228338","RES","CLS","11501 Osprey Trl","22551","Spotsylvania, VA","Detached","1,912","3","2","1","","08/20/20","$396,939.00","$396,939","0","0","Standard","Standard Sale","Conventional","0.41","0","No","","","FAWN LAKE","FAWN LAKE"
"VASP227820","RES","CLS","8458 Devries Ln","22553","Spotsylvania, VA","Interior Row/Townhouse","0","3","2","1","","08/04/20","$304,000.00","$304,000","0","0","Standard","Standard Sale","Adjustable Rate Mortgage","0.06","0","Yes","","Excellent","SPOTSYLVANIA COURTHOUSE","THE VILLAGE AT COURTHOUS"
"VASP227860","RES","CLS","6003 Noranda Dr","23117","Spotsylvania, VA","Detached","1,962","3","2","","","12/21/20","$564,000.00","$564,000","0","0","Standard","Standard Sale","Conventional","1.05","0","No","","","STUBBS LAKE VIEW","STUBBS LAKE VIEW"
"VASP228144","RES","CLS","8456 Devries Ln","22553","Spotsylvania, VA","Interior Row/Townhouse","0","4","3","1","","06/03/20","$282,000.00","$282,000","0","0","Standard","Standard Sale","Adjustable Rate Mortgage","0.04","0","No","","","SPOTSYLVANIA COURTHOUSE","THE VILLAGE AT COURTHOUS"
"VASP227926","RES","CLS","5211 Elk Creek Cir","22407","Spotsylvania, VA","Detached","3,054","4","2","1","","11/13/20","$383,065.00","$388,060","0","0","Standard","Standard Sale","FHA","0.00","2020","Yes","","Excellent","LEE'S PARKE","LEES PARKE"
"VASP227962","RES","CLS","5705 Donnelly Dr","22580","Spotsylvania, VA","Detached","2,700","4","2","1","","12/29/20","$389,900.00","$470,425","0","0","Standard","Standard Sale","Conventional","3.00","2020","Yes","","Excellent","NONE AVAILABLE",""
"VASP227922","RES","CLS","5201 Elk Creek Circle Cir","22407","Spotsylvania, VA","Detached","0","4","3","1","","08/06/20","$354,990.00","$376,135","0","0","Standard","Standard Sale","FHA","0.00","2020","No","","Excellent","LEES PARKE","LEES PARKE"
"VASP227904","RES","CLS","11125 Post Oak Rd","22551","Spotsylvania, VA","Detached","3,264","4","2","","","12/31/20","$180,000.00","$180,000","1","1","Standard","Standard Sale","Conventional","0.50","1971","No","","Major Rehab Needed","NONE AVAILABLE",""
"VASP227900","RES","CLS","11816 Fawn Lake Pkwy","22551","Spotsylvania, VA","Detached","5,545","5","4","1","","07/23/20","$729,900.00","$700,000","0","0","Standard","Standard Sale","Conventional","0.99","2003","No","","Excellent","FAWN LAKE","FAWN LAKE"
"VASP227878","RES","CLS","2902 Wallers Quarters Rd","23024","Spotsylvania, VA","Detached","2,696","4","3","1","","12/30/20","$750,000.00","$750,000","0","0","Standard","Standard Sale","Conventional","1.01","1989","No","","","WALLERS QUARTER","WALLERS QUARTER"
"VASP227870","RES","CLS","317 Azalia Dr","22408","Spotsylvania, VA","Detached","2,080","3","2","","","12/23/20","$295,000.00","$295,000","0","0","Standard","Standard Sale","VA","0.00","1983","No","","","SPOTSWOOD ESTATES","SPOTSWOOD ESTATES"
"VASP227806","RES","CLS","6810 Plantation Forest Dr","22553","Spotsylvania, VA","Detached","930","3","2","","12/24/2020","12/24/20","$272,000.00","$272,000","1","1","Standard","Standard Sale","FHA","0.27","0","No","","","NONE AVAILABLE","PLANTATION FOREST"
"VASP227752","RES","CLS","11223 Mungo Meadow Rd","22407","Spotsylvania, VA","Detached","5,952","7","4","1","","12/19/20","$943,558.35","$943,558","0","0","Standard","Standard Sale","Other","2.15","2020","Yes","","Excellent","THORBURN ESTATES","THORBURN ESTATES"
"VASP227700","RES","CLS","11303 Honey Locust Ct","22407","Spotsylvania, VA","Detached","4,241","5","4","1","","12/17/20","$643,367.00","$643,367","0","0","Standard","Standard Sale","VA","0.64","2020","Yes","2020","Excellent","AVALON WOODS","AVALON WOODS"
"VASP227680","RES","CLS","6311 Prospect St","22407","Spotsylvania, VA","Detached","3,685","6","5","","","11/20/20","$387,000.00","$387,000","0","0","Standard","Standard Sale","VA","0.29","2001","No","","","FOX POINT","FOX POINT"
"VASP227690","RES","CLS","8724 Cedarmass Circle","22408","Spotsylvania, VA","Interior Row/Townhouse","2,176","3","3","1","","06/05/20","$319,875.00","$337,391","0","0","Standard","Standard Sale","VA","25.00","2020","No","","","WHEATLAND STATION",""
"VASP227378","RES","CLS","222 Green Arbor Dr","22407","Spotsylvania, VA","Detached","1,834","4","2","1","12/21/2020","12/21/20","$199,900.00","$194,000","6","6","Standard","Standard Sale","Cash","0.32","0","No","","Below Average","THE TIMBERS","THE TIMBERS"
"VASP227340","RES","CLS","5117 Dominion Dr","22407","Spotsylvania, VA","End of Row/Townhouse","1,372","3","2","1","12/15/2020","12/30/20","$219,900.00","$225,000","3","3","Standard","Standard Sale","FHA","0.07","1988","No","2020","Very Good","FAIRVIEW COMMONS","FAIRVIEW COMMONS"
"VASP226838","RES","CLS","10730 Wakeman Dr","22407","Spotsylvania, VA","Detached","1,986","2","3","1","","11/10/20","$185,000.00","$185,000","0","0","Standard","Standard Sale","Conventional","0.07","0","No","","","BALLANTRAYE","BALLANTRAYE"
"VASP227374","RES","CLS","8512 Devries Ln","22553","Spotsylvania, VA","End of Row/Townhouse","0","4","3","","","06/30/20","$262,990.00","$292,000","0","0","Standard","Standard Sale","Conventional","0.06","0","No","","","THE VILLAGE AT COURTHOUSE COMMONS","THE VILLAGE AT COURTHOUS"
"VASP227370","RES","CLS","11501 Kincaid Ct","22407","Spotsylvania, VA","Detached","3,800","4","3","1","","11/16/20","$668,977.00","$668,977","0","0","Standard","Standard Sale","Conventional","2.30","0","No","","Excellent","RIVER GLEN","RIVER GLEN"
"VASP227348","RES","CLS","11154 Summers Cv #1L","22407","Spotsylvania, VA","Unit/Flat/Apartment","1,055","2","2","","12/20/2020","12/30/20","$159,900.00","$155,000","19","19","Standard","Standard Sale","Cash","","1988","No","","","SUMMERLAKE","SUMMERLAKE CONDOMINIUM"
"VASP227272","RES","CLS","7026 Wytheville Cir","22407","Spotsylvania, VA","Interior Row/Townhouse","2,347","3","2","2","12/15/2020","12/23/20","$265,000.00","$250,500","3","3","Standard","Standard Sale","Conventional","0.04","2005","No","","","SALEM FIELDS","SALEM FIELDS"
"VASP227342","RES","CLS","11406 Striped Maple Ct","22407","Spotsylvania, VA","Detached","2,100","3","3","","","11/30/20","$452,585.00","$452,585","0","0","Standard","Standard Sale","Conventional","0.62","2020","Yes","","Excellent","AVALON WOODS","AVALON WOODS"
"VASP227290","RES","CLS","11003 Lake Haven Way","22551","Spotsylvania, VA","Detached","5,800","5","5","1","","11/30/20","$800,000.00","$800,000","0","0","Standard","Standard Sale","Conventional","0.85","2011","No","","Very Good","FAWN LAKE","FAWN LAKE"
"VASP227246","RES","CLS","11250 Girven Ct","22407","Spotsylvania, VA","End of Row/Townhouse","1,226","2","2","1","12/15/2020","12/30/20","$210,000.00","$215,000","8","8","Standard","Standard Sale","Conventional","0.07","1987","No","","","SALEM STATION","THE VILLAGES OF SALEM ST"
"VASP227240","RES","CLS","4538 Leighann Ln","22408","Spotsylvania, VA","Interior Row/Townhouse","1,240","3","2","","12/15/2020","12/23/20","$185,000.00","$172,500","6","6","Standard","Standard Sale","Cash","0.05","2001","No","","Below Average","GERMANNA POINT","GERMANNA POINT AT LEES H"
"VASP227234","RES","CLS","7406 Danalu Ct","22407","Spotsylvania, VA","Detached","1,888","3","2","","11/29/2020","12/04/20","$288,500.00","$285,000","5","5","Standard","Standard Sale","Cash","1.30","1999","No","","","ASHLEIGH PARK SOUTH","ASHLEIGH PARK SOUTH"
"VASP227154","RES","CLS","4206 Stonehaven Way","22408","Spotsylvania, VA","Detached","2,388","3","2","","12/15/2020","12/29/20","$360,900.00","$367,200","6","6","Standard","Standard Sale","Conventional","0.28","2000","No","","Excellent","STONEHAVEN AT LEE'S HILL","STONEHAVEN AT LEES HILL"
"VASP227176","RES","CLS","6609 Cardinal Ln","22407","Spotsylvania, VA","Detached","2,535","4","2","1","12/15/2020","12/29/20","$440,000.00","$440,000","3","3","Standard","Standard Sale","VA","0.34","1990","No","2020","Very Good","CHANCELLOR PARK","CHANCELLOR PARK"
"VASP227192","RES","CLS","6503 Boxwell Dr","22407","Spotsylvania, VA","Detached","0","2","2","","","10/27/20","$334,343.00","$334,343","0","0","Standard","Standard Sale","Conventional","0.12","0","Yes","","Excellent","BARLEY WOODS","BARLEY WOODS"
"VASP227186","RES","CLS","5220 Elk Creek Cir","22407","Spotsylvania, VA","Detached","2,423","3","3","","","11/17/20","$431,380.00","$431,380","0","0","Standard","Standard Sale","Conventional","0.24","2020","Yes","","Excellent","LEE'S PARKE VILLAGES","LEES PARKE"
"VASP225894","RES","CLS","5412 Heritage Hills Cir","22407","Spotsylvania, VA","Detached","2,314","3","3","","12/15/2020","12/17/20","$360,000.00","$380,000","4","4","Standard","Standard Sale","Cash","0.50","2013","No","","","HERITAGE HILLS","HERITAGE HILLS"
"VASP227124","RES","CLS","11411 Silverleaf Ln","22407","Spotsylvania, VA","Detached","2,174","4","2","1","12/15/2020","12/28/20","$359,900.00","$370,000","3","3","Standard","Standard Sale","FHA","0.23","1990","No","","Excellent","HARVESTDALE","HARVESTDALE"
"VASP227150","RES","CLS","11404 Striped Maple Ct","22407","Spotsylvania, VA","Detached","0","3","2","","","11/18/20","$444,260.00","$444,260","0","0","Standard","Standard Sale","Conventional","0.64","2020","Yes","","Excellent","NONE AVAILABLE","AVALON WOODS"
"VASP226436","RES","CLS","4103 Canopy Way","22408","Spotsylvania, VA","Interior Row/Townhouse","1,116","2","2","1","12/15/2020","12/30/20","$200,000.00","$210,000","3","3","Standard","Standard Sale","FHA","0.03","2001","No","","Very Good","COVENTRY CREEK","COVENTRY CREEK"
"VASP227130","RES","CLS","9 Bainbridge Ln","22407","Spotsylvania, VA","Detached","2,345","4","2","1","12/15/2020","12/21/20","$364,900.00","$360,000","6","6","Standard","Standard Sale","Conventional","0.29","1983","No","2020","","BREEZEWOOD","BREEZEWOOD"
"VASP226816","RES","CLS","4515 Bancroft Rd","22408","Spotsylvania, VA","Interior Row/Townhouse","1,240","3","1","1","11/24/2020","12/28/20","$199,900.00","$199,900","2","2","Standard","Standard Sale","VHDA","0.00","0","No","","","BERKELEY VILLAGE","BERKELEY VILLAGE"
"VASP227020","RES","CLS","13705 Black Meadow Rd","22553","Spotsylvania, VA","Detached","996","3","2","","12/21/2020","12/22/20","$249,000.00","$255,000","4","4","Standard","Standard Sale","FHA","1.56","1986","No","","","EARNEST WOODS","EARNEST WOODS"
"VASP227032","RES","CLS","10502 Westfield Ln","22553","Spotsylvania, VA","Detached","1,598","3","2","","12/15/2020","12/18/20","$326,000.00","$325,500","8","8","Standard","Standard Sale","Other","0.24","1999","No","","Very Good","WESTFIELD","WESTFIELD"
"VASP226790","RES","CLS","7905 Eland Dr","22407","Spotsylvania, VA","Detached","2,912","4","2","1","12/15/2020","12/29/20","$450,000.00","$475,001","4","4","Standard","Standard Sale","Conventional","2.08","2011","No","","","ASHBY WOODS","ASHBY WOODS"
"VASP227038","RES","CLS","9806 White Oak Swamp Ct","22407","Spotsylvania, VA","Detached","0","3","3","","","11/06/20","$484,690.00","$484,690","0","0","Standard","Standard Sale","Cash","0.14","2020","Yes","","Excellent","VIRGINIA HERITAGE AT LEE'S PARK","VIRGINIA HERITAGE AT LEE"
"VASP223344","RES","CLS","720 Olde Greenwich Cir","22408","Spotsylvania, VA","Interior Row/Townhouse","1,260","3","1","1","12/27/2020","12/30/20","$182,900.00","$182,900","12","12","Standard","Standard Sale","VA","0.06","1970","No","","Good","OLDE GREENWICH","OLDE GREENWICH"
"VASP227022","RES","CLS","6809 Buck Ln","22407","Spotsylvania, VA","Detached","2,324","4","2","1","12/21/2020","12/30/20","$370,000.00","$370,000","4","4","Standard","Standard Sale","Conventional","0.20","2003","No","","Excellent","HAWTHORNE WOODS","HAWTHORNE WOODS"
"VASP226826","RES","CLS","8324 Arlene Acres Dr","22408","Spotsylvania, VA","Detached","1,690","3","2","1","12/15/2020","12/18/20","$350,000.00","$360,000","4","4","Standard","Standard Sale","FHA","6.96","2003","No","","","ARLENE ACRES","ARLENE ACRES"
"VASP226602","RES","CLS","4602 Alliance Way","22408","Spotsylvania, VA","Interior Row/Townhouse","2,006","3","3","0","12/18/2020","12/30/20","$275,000.00","$275,000","8","8","Standard","Standard Sale","VA","0.04","2012","No","","Very Good","LAFAYETTE CROSSING","LAFAYETTE CROSSING"
"VASP226820","RES","CLS","11826 Rutherford Dr","22407","Spotsylvania, VA","Detached","1,822","3","2","","11/17/2020","12/30/20","$265,000.00","$265,000","5","5","Standard","Standard Sale","FHA","0.00","1986","No","","","SHERATON HILLS EAST","SHERATON HILLS EAST"
"VASP226342","RES","CLS","10725 Joyce Ct","22407","Spotsylvania, VA","Detached","1,970","3","3","1","11/16/2020","12/11/20","$384,900.00","$418,000","4","4","Standard","Standard Sale","Conventional","0.36","1987","No","","","LEAVELLS CROSSING","LEAVELLS CROSSING"
"VASP226834","RES","CLS","7505 Heathrow Dr","22407","Spotsylvania, VA","Detached","2,200","4","2","1","11/16/2020","12/17/20","$375,000.00","$382,000","5","5","Standard","Standard Sale","VHDA","0.46","1998","No","","Very Good","ASHLEIGH PARK","ASHLEIGH PARK"
"VASP226792","RES","CLS","2215 Mallard Landing Dr","22408","Spotsylvania, VA","End of Row/Townhouse","2,036","4","3","1","12/20/2020","12/21/20","$299,900.00","$300,000","6","6","Standard","Standard Sale","Conventional","0.07","2017","No","","","MALLARD LANDING","MALLARD LANDING"
"VASP226770","RES","CLS","2207 Mallard Landing Dr","22408","Spotsylvania, VA","Interior Row/Townhouse","1,816","3","3","1","12/15/2020","12/29/20","$289,900.00","$295,000","6","6","Standard","Standard Sale","Conventional","0.04","2016","No","","","MALLARD LANDING","MALLARD LANDING"
"VASP226720","RES","CLS","13003 Dubin Dr","22551","Spotsylvania, VA","Detached","1,886","3","2","","12/15/2020","12/24/20","$300,000.00","$300,000","5","5","Standard","Standard Sale","FHA","0.54","2018","No","","","LAKE WILDERNESS","LAKE WILDERNESS"
"VASP226812","RES","CLS","11406 Wentworth Ct","22407","Spotsylvania, VA","Detached","1,998","4","2","1","12/21/2020","12/18/20","$299,900.00","$303,000","6","6","Standard","Standard Sale","Conventional","0.32","1989","No","","","SUMMERSET","SUMMERSET"
"VASP226788","RES","CLS","6028 Battlefield Green Dr","22407","Spotsylvania, VA","Detached","1,184","3","2","","12/18/2020","12/18/20","$284,900.00","$289,500","2","2","Standard","Standard Sale","Conventional","0.00","1979","No","","","BATTLEFIELD GREEN","BATTLEFIELD GREEN"
"VASP226740","RES","CLS","11204 Boxwood Rd","22408","Spotsylvania, VA","Detached","3,628","5","3","0","12/15/2020","12/23/20","$425,000.00","$425,000","3","3","Standard","Standard Sale","FHA","0.35","2004","No","","Excellent","BEAUCLAIRE PLANTATION","BEAUCLAIRE PLANTATION"
"VASP226774","RES","CLS","12350 Five Mile Rd","22407","Spotsylvania, VA","Detached","1,510","4","2","1","12/15/2020","12/22/20","$299,900.00","$305,000","3","3","Standard","Standard Sale","VA","0.43","1970","No","","","WIGGLESWORTH","WIGGLESWORTH DIVISION"
"VASP226778","RES","CLS","9400 Birch Cliff Dr","22407","Spotsylvania, VA","Detached","3,126","4","3","1","11/30/2020","12/15/20","$440,000.00","$440,000","2","3","Standard","Standard Sale","Conventional","0.23","2008","No","2018","Excellent","LEE'S PARKE","LEES PARKE"
"VASP226762","RES","CLS","11700 Rutherford Dr","22407","Spotsylvania, VA","Detached","1,936","3","2","1","12/11/2020","12/11/20","$250,000.00","$240,000","3","3","Standard","Standard Sale","Cash","0.00","1984","No","","","SHERATON HILLS EAST","SHERATON HILLS EAST"
"VASP226736","RES","CLS","11809 Roosevelt Rd","22407","Spotsylvania, VA","Detached","1,514","3","2","","12/15/2020","12/21/20","$260,000.00","$268,000","5","5","Standard","Standard Sale","Conventional","0.00","1979","No","","Excellent","SHERATON HILLS EAST","SHERATON HILLS EAST"
"VASP226732","RES","CLS","6936 Hickory Ridge Rd","22551","Spotsylvania, VA","Detached","5,741","6","5","","12/21/2020","12/29/20","$800,000.00","$830,000","3","3","Standard","Standard Sale","Conventional","12.00","2002","No","","","NONE AVAILABLE","FLYTHE PROPERTY"
"VASP226738","RES","CLS","3507 Alberta Dr","22408","Spotsylvania, VA","Detached","1,976","4","2","1","12/15/2020","12/23/20","$329,000.00","$329,000","3","3","Standard","Standard Sale","Conventional","0.34","2002","No","","","TIMBERLAKE","TIMBERLAKE"
"VASP226702","RES","CLS","10315 Hillside Ln","22408","Spotsylvania, VA","Detached","1,344","3","2","","12/17/2020","12/31/20","$247,500.00","$252,000","4","4","Standard","Standard Sale","VA","0.00","1985","No","2020","Very Good","THE MEADOWS","THE MEADOWS"
"VASP226712","RES","CLS","11415 Woodland View Dr","22407","Spotsylvania, VA","Detached","2,124","5","3","","12/28/2020","12/30/20","$305,000.00","$306,000","3","3","Standard","Standard Sale","USDA","0.69","1997","No","","Very Good","FALCON RIDGE","FALCON RIDGE"
"VASP226704","RES","CLS","11106 Huntington Meadows Ln","22407","Spotsylvania, VA","Detached","1,976","4","2","1","12/05/2020","12/08/20","$300,000.00","$300,000","1","1","Standard","Standard Sale","Conventional","0.19","2004","No","","Excellent","HUNTINGTON MEADOWS","HUNTINGTON MEADOWS"
"VASP226698","RES","CLS","5024 Queensbury Cir","22408","Spotsylvania, VA","Detached","3,817","4","3","1","12/21/2020","12/22/20","$440,000.00","$440,000","3","3","Standard","Standard Sale","VA","0.42","2001","No","","Very Good","KINGSWOOD","KINGSWOOD"
"VASP225708","RES","CLS","7632 Flippo Dr","22408","Spotsylvania, VA","Detached","1,864","3","2","","12/15/2020","12/17/20","$275,000.00","$290,118","4","4","Standard","Standard Sale","Cash","2.58","0","No","2020","Excellent","NONE AVAILABLE",""
"VASP226556","RES","CLS","11620 Brian Dr","22407","Spotsylvania, VA","Detached","1,844","3","2","1","12/15/2020","12/29/20","$314,900.00","$315,000","5","5","Standard","Standard Sale","Other","0.38","1993","No","","Very Good","WALNUT HILLS","WALNUT HILLS"
"VASP226674","RES","CLS","6603 Towles Mill Rd","22551","Spotsylvania, VA","Detached","1,000","3","1","","11/09/2020","12/11/20","$240,000.00","$242,000","4","4","Standard","Standard Sale","VA","1.04","0","No","","Excellent","TOWLES MILL","TOWLES MILL"
"VASP226434","RES","CLS","9506 Airdrie Ln","22408","Spotsylvania, VA","Interior Row/Townhouse","1,848","2","2","","12/21/2020","12/30/20","$279,900.00","$282,000","15","15","Standard","Standard Sale","Conventional","0.08","2013","No","","Excellent","TURNBERRY EAST","TURNBERRY EAST AT LEES H"
"VASP226626","RES","CLS","11906 Daisy Ln","22407","Spotsylvania, VA","Detached","2,378","4","3","","12/15/2020","12/29/20","$314,990.00","$324,000","3","3","Standard","Standard Sale","VHDA","0.00","2002","No","","Very Good","RED ROSE VILLAGE","RED ROSE VILLAGE"
"VASP223872","RES","CLS","11006 Doe Cir","22407","Spotsylvania, VA","Detached","960","2","1","","11/10/2020","12/11/20","$239,900.00","$235,000","5","5","Standard","Standard Sale","USDA","0.40","1978","No","","Very Good","DEERFIELD","DEERFIELD"
"VASP226660","RES","CLS","10111 Stanley Ct","22553","Spotsylvania, VA","Detached","1,991","5","3","","11/10/2020","11/23/20","$279,900.00","$279,900","4","4","Standard","Standard Sale","Cash","0.00","1991","No","","","FAIRFIELD WOODS","FAIRFIELD WOODS"
"VASP226670","RES","CLS","7303 Cloverhill Rd","22551","Spotsylvania, VA","Detached","2,116","4","2","1","12/15/2020","12/29/20","$459,000.00","$460,000","17","17","Standard","Standard Sale","VA","1.71","1996","No","","Excellent","PIEDMONT SQUARE","PIEDMONT SQUARE"
"VASP226668","RES","CLS","145 Mansfield St","22408","Spotsylvania, VA","Detached","800","2","1","1","12/15/2020","12/16/20","$162,900.00","$160,000","3","3","Standard","Standard Sale","Conventional","0.00","1996","No","","","SYLVANIA HEIGHTS","SYLVANIA HEIGHTS"
"VASP226664","RES","CLS","6938 Versaille Dr","22407","Spotsylvania, VA","Detached","3,378","5","3","1","12/15/2020","12/31/20","$399,900.00","$405,000","13","13","Standard","Standard Sale","VA","0.17","2004","No","","Very Good","SALEM FIELDS","SALEM FIELDS"
"VASP226448","RES","CLS","9306 Glascow Dr","22408","Spotsylvania, VA","Twin/Semi-Detached","1,903","2","2","","11/09/2020","12/10/20","$289,000.00","$289,000","4","4","Standard","Standard Sale","VA","0.15","1997","No","","","TURNBERRY WEST","TURNBERRY WEST AT LEES H"
"VASP226630","RES","CLS","9404 Timberlake Rd","22408","Spotsylvania, VA","Detached","1,853","4","3","","11/08/2020","12/11/20","$325,000.00","$331,000","3","3","Standard","Standard Sale","VA","0.37","1999","No","","Excellent","TIMBERLAKE","TIMBERLAKE"
"VASP226438","RES","CLS","9712 Glenn Brooke Ct","22407","Spotsylvania, VA","Detached","5,212","5","4","1","12/21/2020","12/28/20","$536,000.00","$550,000","2","2","Standard","Standard Sale","Conventional","0.18","2010","No","","","LEES PARKE","LEES PARKE"
"VASP226644","RES","CLS","7321 Wytheville Cir","22407","Spotsylvania, VA","Interior Row/Townhouse","2,340","3","2","2","12/10/2020","12/14/20","$265,000.00","$265,000","5","5","Standard","Standard Sale","VA","0.04","2006","No","","Very Good","SALEM FIELDS","SALEM FIELDS"
"VASP226464","RES","CLS","12302 Quarter Charge Dr","22551","Spotsylvania, VA","Detached","1,150","3","2","","12/15/2020","12/18/20","$242,500.00","$246,000","4","4","Standard","Standard Sale","Conventional","0.52","1997","No","","Very Good","LAKE WILDERNESS","LAKE WILDERNESS"
"VASP226650","RES","CLS","11175 Elwyn Ct","22407","Spotsylvania, VA","Interior Row/Townhouse","1,226","2","2","1","11/21/2020","12/11/20","$200,000.00","$205,000","2","2","Standard","Standard Sale","FHA","0.04","1987","No","","","NONE AVAILABLE","THE VILLAGES OF SALEM ST"
"VASP226654","RES","CLS","11311 Kings Crest Ct","22407","Spotsylvania, VA","Interior Row/Townhouse","1,680","3","2","2","12/15/2020","12/23/20","$249,900.00","$255,000","4","4","Standard","Standard Sale","FHA","0.05","1995","No","","","KINGS CREST AT SALEM STATION","KINGS CREST AT SALEM STA"
"VASP226386","RES","CLS","10612 Maple Ridge Dr","22553","Spotsylvania, VA","Detached","1,728","3","2","","11/20/2020","11/30/20","$310,000.00","$310,000","9","9","Standard","Standard Sale","Cash","0.46","1989","No","","Very Good","HOLLEYBROOKE","HOLLEYBROOKE"
"VASP226604","RES","CLS","10344 Swift Rd","22534","Spotsylvania, VA","Detached","4,068","5","4","1","11/28/2020","12/10/20","$475,000.00","$475,000","6","6","Standard","Standard Sale","Conventional","3.00","2001","No","","Excellent","NORTH ANNA ESTATES","NORTH ANNA ESTATES"
"VASP226612","RES","CLS","12200 Pendleton Pl","23024","Spotsylvania, VA","Detached","1,996","4","3","","12/15/2020","12/28/20","$400,000.00","$410,000","4","4","Standard","Standard Sale","VA","6.56","2011","No","","","NONE AVAILABLE",""
"VASP226622","RES","CLS","6830 Fox Ridge Rd","22551","Spotsylvania, VA","Detached","4,740","6","5","","12/15/2020","12/17/20","$650,000.00","$650,000","5","5","Standard","Standard Sale","Conventional","8.11","1992","No","","","NONE AVAILABLE",""
"VASP226244","RES","CLS","5000 Norris Dr","22407","Spotsylvania, VA","Detached","1,584","3","2","1","11/07/2020","11/30/20","$250,000.00","$250,000","1","1","Standard","Standard Sale","Cash","0.86","1991","No","","","MAPLE GROVE","MAPLE GROVE"
"VASP226618","RES","CLS","2411 Walthall Ct","22408","Spotsylvania, VA","Detached","4,767","5","3","1","","11/04/20","$495,000.00","$495,000","1","1","Standard","Standard Sale","Conventional","0.34","2014","No","","","PELHAM'S RESERVE","PELHAMS EAST"
"VASP226558","RES","CLS","6609 Hot Spring Ln","22407","Spotsylvania, VA","Detached","2,027","3","3","1","11/10/2020","12/10/20","$339,000.00","$350,000","4","4","Standard","Standard Sale","Conventional","0.24","2001","No","","","SALEM FIELDS","SALEM FIELDS"
"VASP226564","RES","CLS","11319 Springfield Dr","22408","Spotsylvania, VA","Detached","2,196","4","2","1","11/25/2020","12/04/20","$355,000.00","$365,000","2","2","Standard","Standard Sale","Conventional","0.36","1989","No","","Excellent","SPOTSWOOD NORTH","SPOTSWOOD NORTH"
"VASP225996","RES","CLS","4501 Cornwall Ct","22408","Spotsylvania, VA","Detached","1,692","3","2","1","10/13/2020","11/03/20","$293,000.00","$293,000","0","0","Standard","Standard Sale","USDA","0.35","2000","No","","","LANCASTER GATE","LANCASTER GATE"
